trial_number,batch_size,dropout,ensemble_method,heads,hidden_dim,lr,num_layers,pooling,use_self_loops,weight_decay,val_accuracy,test_accuracy,state
1845,64,0.5681582031562756,transform,4,256,0.0022685917822808533,2,mean,True,0.00022663258969689702,0.9032258064516129,0.7963800904977375,COMPLETE
1846,64,0.5928984647104679,transform,4,256,0.0032814267264534734,2,mean,True,0.0006372730174883675,0.9032258064516129,0.8190045248868778,COMPLETE
1847,64,0.5576654365981176,concat,8,128,0.002799815712132826,2,max,True,0.000584823035113714,0.8709677419354839,0.8280542986425339,COMPLETE
1848,64,0.5995452836623341,transform,4,256,0.00447091763512606,2,mean,True,0.000670389766900934,0.8709677419354839,0.7828054298642534,COMPLETE
1849,64,0.5849346752496654,transform,4,256,0.0018837388529554207,3,mean,True,0.0007473416247650751,0.9032258064516129,0.8144796380090498,COMPLETE
1850,32,0.5802052882008298,transform,8,64,0.002412895805752904,2,mean,True,0.000547687577152684,0.9032258064516129,0.8144796380090498,COMPLETE
1851,64,0.6022066712109236,transform,4,256,0.0020739132512304936,2,mean,True,0.00024994692999987737,0.9032258064516129,0.8190045248868778,COMPLETE
1852,64,0.6520979758425045,transform,4,256,0.0025854580696918995,2,mean,True,0.0008556126964561396,0.8709677419354839,0.755656108597285,COMPLETE
1853,64,0.631215073889043,transform,8,256,0.003051922032647405,2,mean,True,0.0006263781472500674,0.9032258064516129,0.8144796380090498,COMPLETE
1854,64,0.5888947878569617,transform,4,256,0.0034481452210103026,3,mean,True,0.000696174373711032,0.9354838709677419,0.832579185520362,COMPLETE
1855,64,0.5960053101311084,transform,4,256,0.0028235541974634634,2,mean,True,0.00012461928936730976,0.9032258064516129,0.8144796380090498,COMPLETE
1856,128,0.5764253041372737,transform,8,128,0.0022478570279262826,2,mean,True,0.0007691717948958488,0.9032258064516129,0.8461538461538461,COMPLETE
1857,64,0.592041707976352,transform,4,64,0.002631398115684866,2,mean,True,0.00020615916884789994,0.8709677419354839,0.832579185520362,COMPLETE
1858,64,0.5869046011493099,transform,4,256,0.0037999847497827547,2,mean,True,0.000499461100079846,0.9032258064516129,0.8099547511312217,COMPLETE
1859,64,0.5834862425388897,transform,8,256,0.00302235662757141,2,mean,True,0.0004233145214443097,0.8709677419354839,0.8190045248868778,COMPLETE
1860,32,0.6254416968400047,transform,4,256,0.002012056361498819,2,mean,True,8.036056699922062e-05,0.9032258064516129,0.8144796380090498,COMPLETE
1861,64,0.5957930224680679,voting,4,256,0.003263506717871232,3,mean,True,0.0003277456595439602,0.8709677419354839,0.7828054298642534,COMPLETE
1862,64,0.5801173566975537,transform,8,256,0.002339513720966587,2,mean,True,0.00028088740490438916,0.9032258064516129,0.8371040723981901,COMPLETE
1863,64,0.5910233288437727,transform,4,64,0.009206618250576405,2,mean,True,0.0009334572177157731,0.8709677419354839,0.7149321266968326,COMPLETE
1864,64,0.6151681180215934,transform,4,256,0.002762243095918252,2,mean,True,0.0005684288862914136,0.9354838709677419,0.8552036199095022,COMPLETE
1865,64,0.5745783577694453,average,8,128,0.00252391057652855,2,add,True,0.0006288390115808149,0.9032258064516129,0.8280542986425339,COMPLETE
1866,64,0.602504945700135,transform,4,256,0.0032098994339049497,2,mean,True,0.0008029858655413889,0.9032258064516129,0.7420814479638009,COMPLETE
1867,64,0.5982643111890852,transform,4,256,0.002924639093727962,3,mean,True,0.0007012196222192701,0.9032258064516129,0.7963800904977375,COMPLETE
1868,32,0.5863168958280518,transform,8,256,0.0041058063025976674,2,max,True,0.0006054515013726426,0.7419354838709677,0.6923076923076923,COMPLETE
1869,128,0.6204880110734035,transform,4,256,0.007231832805178495,2,mean,True,0.0006816510891226022,0.8709677419354839,0.7918552036199095,COMPLETE
1870,64,0.6066427234300814,transform,4,64,0.0022095681821599224,2,mean,True,1.0543226630346541e-05,0.9032258064516129,0.8280542986425339,COMPLETE
1871,64,0.5815355950882003,transform,8,256,0.0024561818212446504,2,mean,True,0.0005318583240408475,0.8709677419354839,0.8144796380090498,COMPLETE
1872,64,0.5935764158349721,concat,4,256,0.006154829631488972,2,mean,True,0.0008086722807007171,0.9032258064516129,0.832579185520362,COMPLETE
1873,64,0.5713394205878284,transform,4,256,0.0034671640085528867,2,mean,True,0.00023488239574396245,0.9032258064516129,0.8280542986425339,COMPLETE
1874,64,0.6721538535983768,transform,8,128,0.0027523518559878692,2,mean,True,0.0007418639096063226,0.8709677419354839,0.8144796380090498,COMPLETE
1875,64,0.5889449272969305,transform,4,256,0.0017456682488194044,3,mean,True,0.0005873520107355473,0.9032258064516129,0.832579185520362,COMPLETE
1876,32,0.5869076327325603,transform,4,256,0.00817566003391551,2,mean,True,0.0006591600543655416,0.8709677419354839,0.7782805429864253,COMPLETE
1877,64,0.5997752614490611,transform,8,64,0.003006947964442124,2,mean,True,0.00046150920979402084,0.8709677419354839,0.8235294117647058,COMPLETE
1878,64,0.577630451815981,transform,4,256,0.002572458424764031,2,mean,True,0.0009155326594994433,0.9354838709677419,0.8144796380090498,COMPLETE
1879,64,0.6103584395304127,transform,4,256,0.0020828933857854498,4,mean,True,0.0005714982304881219,0.8709677419354839,0.7375565610859729,COMPLETE
1880,64,0.5838285538928891,transform,8,256,0.0023753196217643755,2,mean,True,0.0007376124782716996,0.8709677419354839,0.832579185520362,COMPLETE
1881,128,0.5932859102169782,transform,4,256,0.002788839286312233,2,mean,True,0.0006526692426590138,0.9032258064516129,0.8416289592760181,COMPLETE
1882,64,0.5964007566956289,transform,4,128,0.0015162765120615546,3,mean,True,0.0005071431231114221,0.9032258064516129,0.8416289592760181,COMPLETE
1883,64,0.5893828216173276,transform,8,256,0.0037791434209019925,2,mean,True,4.194641906592816e-05,0.8709677419354839,0.7647058823529411,COMPLETE
1884,64,0.582428494560099,transform,4,64,0.0034084152872164925,2,mean,True,0.0002706477676154975,0.9032258064516129,0.6968325791855203,COMPLETE
1885,32,0.5668879788872381,transform,8,256,0.005025029977924974,2,mean,True,0.00019802574422823912,0.9032258064516129,0.7601809954751131,COMPLETE
1886,64,0.5745010904876114,voting,4,256,0.0018618186836023341,2,mean,True,0.0008366238765066353,0.8387096774193549,0.832579185520362,COMPLETE
1887,64,0.5396452244126295,transform,4,256,0.0030905353663711384,3,add,True,0.0006280626312002933,0.9032258064516129,0.8235294117647058,COMPLETE
1888,64,0.6029482543315203,transform,8,256,0.0023141415976168055,2,mean,True,0.0007060112116138606,0.9032258064516129,0.8371040723981901,COMPLETE
1889,64,0.5911716553792673,transform,4,256,0.0026726962814487658,2,mean,True,0.0005566962014041574,0.8709677419354839,0.7918552036199095,COMPLETE
1890,64,0.5794631101283415,average,4,64,0.0020332100517464484,2,mean,True,0.0007850923152860415,0.8387096774193549,0.8416289592760181,COMPLETE
1891,64,0.5851811872526184,transform,8,128,0.0025716183381372217,2,max,True,0.0002525063151225627,0.8387096774193549,0.7239819004524887,COMPLETE
1892,64,0.6351431325732596,transform,4,256,0.0029006774573892176,2,mean,True,0.00017015032424161393,0.9032258064516129,0.8235294117647058,COMPLETE
1893,32,0.5962755246183523,transform,4,256,0.0031676276118093294,2,mean,True,0.0006788789771144394,0.9032258064516129,0.8054298642533937,COMPLETE
1894,128,0.5872469281296334,transform,8,256,0.006629115361385466,3,mean,True,0.000603361464347309,0.8709677419354839,0.8190045248868778,COMPLETE
1895,64,0.592700274820006,concat,4,256,0.002278158120849559,2,mean,True,0.0003103152522431611,0.9032258064516129,0.8371040723981901,COMPLETE
1896,64,0.6161993697568563,transform,4,64,0.0024843340171346656,2,mean,True,0.0007403612421425229,0.9032258064516129,0.8190045248868778,COMPLETE
1897,64,0.5992191620583737,transform,8,256,0.0028329630963381297,2,mean,True,0.0008794317208315565,0.9032258064516129,0.8144796380090498,COMPLETE
1898,64,0.6061271665089912,transform,4,256,0.003355700814707953,3,mean,True,0.00022473510330031936,0.9032258064516129,0.8099547511312217,COMPLETE
1899,64,0.5339165221081159,transform,4,256,0.00574698728693049,2,mean,True,0.0005147387294502681,0.9032258064516129,0.8190045248868778,COMPLETE
1900,64,0.5809488180227362,transform,8,128,0.004231653016085177,2,mean,True,0.0006270453887620344,0.9354838709677419,0.7782805429864253,COMPLETE
1901,64,0.5899135554014594,transform,4,256,0.0022259759247849255,2,mean,True,0.0003725257657350462,0.9032258064516129,0.8280542986425339,COMPLETE
1902,32,0.5221151034530588,transform,4,256,0.0035367594824142353,2,mean,True,0.0007953347279919015,0.9032258064516129,0.7918552036199095,COMPLETE
1903,64,0.5856205289132146,transform,8,64,0.0027133446131088583,2,mean,True,0.0006891075583531321,0.9032258064516129,0.7963800904977375,COMPLETE
1904,64,0.5770873731486421,transform,4,256,0.00011365128287173545,2,mean,True,0.0005698994460940618,0.7741935483870968,0.7918552036199095,COMPLETE
1905,64,0.5944342406503881,transform,4,256,0.008470457629761919,3,mean,True,0.000945278450550012,0.8064516129032258,0.7647058823529411,COMPLETE
1906,128,0.5693352512668206,transform,8,256,0.00309557645334711,2,mean,True,0.0004662824769325363,0.9032258064516129,0.7918552036199095,COMPLETE
1907,64,0.5830301838129056,transform,4,256,0.001964486632464953,2,mean,True,0.0009994298836828728,0.9032258064516129,0.832579185520362,COMPLETE
1908,64,0.5894992997796952,transform,4,128,0.0024920408332106785,2,mean,True,0.0006419656189392275,0.9032258064516129,0.8371040723981901,COMPLETE
1909,64,0.5992832394855886,voting,8,256,0.0028951934136293117,2,mean,True,0.0007571166718085208,0.9032258064516129,0.8054298642533937,COMPLETE
1910,64,0.5733701475726228,transform,4,64,0.0026440383402269152,2,add,True,0.000531706586833094,0.6774193548387096,0.48868778280542985,COMPLETE
1911,32,0.6036126560281907,transform,4,256,0.002158566938150676,3,mean,True,0.00015171948354118588,0.9032258064516129,0.7104072398190046,COMPLETE
1912,64,0.5930964845771729,transform,8,256,0.007644797842305139,2,max,True,0.0008384131570118313,0.7096774193548387,0.6877828054298643,COMPLETE
1913,64,0.5805126510312424,transform,4,256,0.003770465573156074,2,mean,True,0.0006920481072692079,0.9032258064516129,0.7873303167420814,COMPLETE
1914,64,0.5858568486004495,transform,4,256,0.0031604054696591963,2,mean,True,0.0005982492470051053,0.9032258064516129,0.8099547511312217,COMPLETE
1915,64,0.5950803748272131,average,8,256,0.00929219897785782,2,mean,True,0.00029153558740999585,0.9032258064516129,0.8371040723981901,COMPLETE
1916,64,0.6204626122077547,transform,4,256,0.002402206769237959,2,mean,True,0.0007232124552223045,0.9032258064516129,0.8416289592760181,COMPLETE
1917,64,0.6120488871448969,transform,4,64,0.0017565664590956844,2,mean,True,0.0006372131678379637,0.8709677419354839,0.8416289592760181,COMPLETE
1918,64,0.5768454805864971,transform,8,128,0.0028020962643687773,3,mean,True,0.0002125395756753346,0.9032258064516129,0.8144796380090498,COMPLETE
1919,128,0.588585198681162,transform,4,256,0.003279860771181348,2,mean,True,0.00025261180010269094,0.9032258064516129,0.8009049773755657,COMPLETE
1920,32,0.584063154328565,concat,4,256,0.0021518933198176556,2,mean,True,0.0005684675817194396,0.8709677419354839,0.8144796380090498,COMPLETE
1921,64,0.6011025706066094,transform,8,256,0.004697929817430045,2,mean,True,0.0007762123802572873,0.9032258064516129,0.8144796380090498,COMPLETE
1922,64,0.5974716999528384,transform,4,256,0.0025667383272016237,2,mean,True,0.0006803095785169039,0.9032258064516129,0.8371040723981901,COMPLETE
1923,64,0.5922780747459478,transform,4,64,0.002922581034289646,2,mean,True,0.000496636773734214,0.8709677419354839,0.8461538461538461,COMPLETE
1924,64,0.6274322462998336,transform,8,256,0.002358324725186367,3,mean,True,3.6803043596363864e-05,0.8709677419354839,0.8280542986425339,COMPLETE
1925,64,0.6087554059576583,transform,4,256,0.003036655784886419,2,mean,True,0.0006329591491059191,0.9354838709677419,0.8280542986425339,COMPLETE
1926,64,0.5802647356225028,transform,4,128,0.001928197014098289,2,mean,True,0.00018393371971190355,0.8709677419354839,0.8416289592760181,COMPLETE
1927,64,0.5890475741101153,transform,8,256,0.0036125639986793676,2,mean,True,0.0005711157756833416,0.9032258064516129,0.7873303167420814,COMPLETE
1928,32,0.5722615453661365,transform,4,256,0.002532192616709809,2,mean,True,0.00010049821125915042,0.9032258064516129,0.832579185520362,COMPLETE
1929,64,0.5847465169326813,transform,4,256,0.0010384939322026735,2,mean,True,0.0008578105147304624,0.9032258064516129,0.8371040723981901,COMPLETE
1930,64,0.578668453022317,transform,8,64,0.002727712140083905,3,mean,True,0.0007208657738515339,0.8709677419354839,0.832579185520362,COMPLETE
1931,64,0.5956920873987529,transform,4,256,0.002304017012511745,2,add,True,0.0008033198408358708,0.9032258064516129,0.8280542986425339,COMPLETE
1932,128,0.664785359509174,transform,4,256,0.0016178687907608636,2,mean,True,0.00022699309497071487,0.8709677419354839,0.8416289592760181,COMPLETE
1933,64,0.5912402578999766,voting,8,256,0.00018101307034917605,1,mean,True,0.0006017738958448999,0.8064516129032258,0.8144796380090498,COMPLETE
1934,64,0.602654856892537,transform,4,256,0.003216725706802273,3,max,True,0.0005409860916476763,0.9032258064516129,0.7873303167420814,COMPLETE
1935,64,0.5875110798851596,transform,4,128,0.002101611284727636,2,mean,True,0.00044268538462077653,0.9032258064516129,0.7873303167420814,COMPLETE
1936,64,0.5254244747871625,transform,8,256,0.002894970101609052,2,mean,True,0.000672994847786092,0.9032258064516129,0.832579185520362,COMPLETE
1937,32,0.5823784772361684,transform,4,64,0.004112032293863024,2,mean,True,0.0007414545025888999,0.9032258064516129,0.8280542986425339,COMPLETE
1938,64,0.5974645488780951,average,4,256,0.003458802408934407,2,mean,True,0.0008951465676735814,0.8709677419354839,0.8371040723981901,COMPLETE
1939,64,0.5863091452420781,transform,8,256,0.002653668370290334,2,mean,True,0.0006264412040445777,0.9354838709677419,0.8552036199095022,COMPLETE
1940,64,0.5622175363066039,transform,4,256,0.002390866556990491,2,mean,True,0.00019644715941276913,0.8709677419354839,0.8280542986425339,COMPLETE
1941,64,0.5741747209990699,transform,8,256,0.007160931632843649,2,mean,True,0.000282814087416704,0.9354838709677419,0.8371040723981901,COMPLETE
1942,64,0.5166497426123249,transform,4,256,0.009999768471370695,3,mean,True,0.00033841993601951164,0.8709677419354839,0.7782805429864253,COMPLETE
1943,64,0.6063691860744129,concat,4,128,0.0029769355976390346,2,mean,True,0.0006910003739813152,0.9032258064516129,0.832579185520362,COMPLETE
1944,64,0.6175690574465372,transform,8,64,0.0019172327556032946,2,mean,True,0.0007966594827835098,0.8387096774193549,0.8144796380090498,COMPLETE
1945,128,0.5922666989003218,transform,4,256,0.0026553266946650216,2,mean,True,0.0005428438453271692,0.9032258064516129,0.7782805429864253,COMPLETE
1946,64,0.5807667266764782,transform,4,256,0.0022403995400775254,2,mean,True,0.00048449461885688634,0.8709677419354839,0.8416289592760181,COMPLETE
1947,32,0.5896629136988243,transform,8,256,0.003219566031507001,4,mean,True,0.0002476978847810972,0.8709677419354839,0.7828054298642534,COMPLETE
1948,64,0.5993193066171622,transform,4,256,0.003636686911123582,2,mean,True,0.0006129493559054865,0.9032258064516129,0.8235294117647058,COMPLETE
1949,64,0.6224808983954887,transform,4,256,0.002446080311150281,2,mean,True,0.0007352549770156903,0.9032258064516129,0.8099547511312217,COMPLETE
1950,64,0.5761253577109705,transform,8,64,0.005118512710925127,2,mean,True,0.0006432234206208575,0.8709677419354839,0.8280542986425339,COMPLETE
1951,64,0.5940769471217753,transform,4,256,0.0028519956995964324,2,mean,True,0.0004211440264928917,0.8709677419354839,0.8054298642533937,COMPLETE
1952,64,0.5848826607000599,transform,4,128,0.0021163868113813905,3,add,True,0.0005783111715442666,0.5806451612903226,0.48868778280542985,COMPLETE
1953,64,0.5902532583949386,transform,8,256,0.00849643547572524,2,mean,True,0.0008322789180668836,0.9032258064516129,0.7918552036199095,COMPLETE
1954,32,0.5784553663117123,transform,4,256,0.0026380723617552017,2,mean,True,0.0006913995109358821,0.9032258064516129,0.7692307692307693,COMPLETE
1955,64,0.6129856034261023,transform,4,256,0.003086449249748901,2,mean,True,0.0009156268936306842,0.8709677419354839,0.8190045248868778,COMPLETE
1956,64,0.5964678597808839,transform,8,256,0.006479597315166609,3,max,True,0.000517936597647421,0.8387096774193549,0.8144796380090498,COMPLETE
1957,128,0.5829038985589738,voting,4,64,0.0024259820638177026,2,mean,True,0.00027572310016622814,0.8387096774193549,0.8190045248868778,COMPLETE
1958,64,0.5678492489865575,transform,4,256,0.0033508501127863153,2,mean,True,0.0009985396767066518,0.9354838709677419,0.8235294117647058,COMPLETE
1959,64,0.602688816730645,transform,8,256,0.0029011712195247097,1,mean,True,0.0007582652541521279,0.8387096774193549,0.8099547511312217,COMPLETE
1960,64,0.5898193049750476,transform,4,256,0.0017911773600069885,2,mean,True,0.0006610783665455498,0.8709677419354839,0.8371040723981901,COMPLETE
